"","X","Index","CIK","Locations","URL","Year","IsSecrecyHaven","SecHavenScore","SecrecyHavenStatus","TaxHeavenStaus"
"22604",22604,22736,8192,"Colorado",2172,2018,0,NA,0,0
"22605",22605,22737,8192,"Illinois",2172,2018,0,NA,0,0
"22606",22606,22738,8192,"India",2172,2018,1,51.9,0,0
"22607",22607,22739,819793,"Brazil",2173,2018,1,49,0,0
"22608",22608,22740,819793,"Canada",2173,2018,1,54.8,0,0
"22609",22609,22741,819793,"China",2173,2018,1,60.1,1,0
"22610",22610,22742,819793,"Finland",2173,2018,1,52.7,0,0
"22611",22611,22743,819793,"France",2173,2018,1,51.7,0,0
"22612",22612,22744,819793,"Germany",2173,2018,1,59.1,0,0
"22613",22613,22745,819793,"Italy",2173,2018,1,49.5,0,0
"22614",22614,22746,819793,"Korea",2173,2018,1,59,0,0
"22615",22615,22747,819793,"Mexico",2173,2018,1,54.4,0,0
"22616",22616,22748,819793,"Netherlands",2173,2018,1,66,1,0
"22617",22617,22749,819793,"Africa",2173,2018,0,NA,0,0
"22618",22618,22750,819793,"Sweden",2173,2018,1,45.5,0,0
"22619",22619,22751,819793,"Switzerland",2173,2018,1,76.5,1,1
"22620",22620,22752,819793,"United Kingdom",2173,2018,1,42.4,0,0
"22621",22621,22753,819913,"Texas",2174,2018,0,NA,0,0
"22622",22622,22754,819913,"Arizona",2174,2018,0,NA,0,0
"22623",22623,22755,819913,"America",2174,2018,1,59.8,0,0
"22624",22624,22756,819913,"Oklahoma",2174,2018,0,NA,0,0
"22625",22625,22757,819913,"Jersey",2174,2018,1,65.5,1,1
"22626",22626,22758,820027,"Hong Kong",2175,2018,1,71.1,1,1
"22627",22627,22759,820313,"France",2176,2018,1,51.7,0,0
"22628",22628,22760,820313,"Brazil",2176,2018,1,49,0,0
"22629",22629,22761,820313,"Pennsylvania",2176,2018,0,NA,0,0
"22630",22630,22762,820313,"Uk",2176,2018,1,42.4,0,0
"22631",22631,22763,820313,"China",2176,2018,1,60.1,1,0
"22632",22632,22764,820313,"Germany",2176,2018,1,59.1,0,0
"22633",22633,22765,820313,"Tunisia",2176,2018,0,NA,0,0
"22634",22634,22766,820313,"Delaware",2176,2018,0,NA,0,0
"22635",22635,22768,820313,"Taiwan",2176,2018,1,75.8,1,0
"22636",22636,22769,820313,"Luxembourg",2176,2018,1,58.2,0,1
"22637",22637,22770,820313,"Mexico",2176,2018,1,54.4,0,0
"22638",22638,22771,820313,"India",2176,2018,1,51.9,0,0
"22639",22639,22772,820313,"Hong Kong",2176,2018,1,71.1,1,1
"22640",22640,22773,820313,"Singapore",2176,2018,1,67.1,1,1
"22641",22641,22774,820313,"Illinois",2176,2018,0,NA,0,0
"22642",22642,22775,820313,"Italy",2176,2018,1,49.5,0,0
"22643",22643,22776,820313,"Slovakia",2176,2018,1,54.9,0,0
"22644",22644,22777,820313,"Africa",2176,2018,0,NA,0,0
"22645",22645,22778,820313,"Canada",2176,2018,1,54.8,0,0
"22646",22646,22779,820313,"South Korea",2176,2018,1,59,0,0
"22647",22647,22780,820313,"Malaysia",2176,2018,0,NA,0,0
"22648",22648,22781,820313,"Sweden",2176,2018,1,45.5,0,0
"22649",22649,22782,820313,"Hungary",2176,2018,1,54.7,0,0
"22650",22650,22783,820313,"Japan",2176,2018,1,60.5,1,0
"22651",22651,22784,820313,"New York",2176,2018,0,NA,0,0
"22652",22652,22785,820313,"Netherlands",2176,2018,1,66,1,0
"22653",22653,22786,820313,"Texas",2176,2018,0,NA,0,0
"22654",22654,22787,820313,"Israel",2176,2018,1,63.3,1,0
"22655",22655,22788,820313,"California",2176,2018,0,NA,0,0
"22656",22656,22789,820313,"Estonia",2176,2018,1,50.9,0,0
"22657",22657,22790,820313,"Czech Republic",2176,2018,1,52.9,0,0
"22658",22658,22791,820313,"Samoa",2176,2018,1,77.6,1,1
"22659",22659,22792,820313,"Denmark",2176,2018,1,52.5,0,0
"22660",22660,22793,820313,"Spain",2176,2018,1,47.7,0,0
"22661",22661,22794,820313,"Indonesia",2176,2018,1,61.5,1,0
"22662",22662,22795,820313,"Poland",2176,2018,1,57.4,0,0
"22663",22663,22796,820313,"Switzerland",2176,2018,1,76.5,1,1
"22664",22664,22797,820313,"Florida",2176,2018,0,NA,0,0
"22665",22665,22798,820313,"Washington",2176,2018,0,NA,0,0
"22666",22666,22799,820313,"Argentina",2176,2018,0,NA,0,0
"22667",22667,22800,820313,"Korea",2176,2018,1,59,0,0
"22668",22668,22801,820313,"Finland",2176,2018,1,52.7,0,0
"22669",22669,22802,820313,"Maryland",2176,2018,0,NA,0,0
"22670",22670,22803,820313,"Puerto Rico",2176,2018,1,77.2,1,0
"22671",22671,22804,820313,"Arizona",2176,2018,0,NA,0,0
"22672",22672,22805,820313,"New Zealand",2176,2018,1,56.2,0,0
"22673",22673,22806,820313,"Ireland",2176,2018,1,50.7,0,1
"22674",22674,22807,820313,"Macedonia",2176,2018,1,50.7,0,0
"22675",22675,22808,821026,"Delaware",2177,2018,0,NA,0,0
"22676",22676,22809,821026,"Ohio",2177,2018,0,NA,0,0
"22677",22677,22810,821026,"Luxembourg",2177,2018,1,58.2,0,1
"22678",22678,22811,821026,"Minnesota",2177,2018,0,NA,0,0
"22679",22679,22812,821026,"Mexico",2177,2018,1,54.4,0,0
"22680",22680,22813,821026,"Canada",2177,2018,1,54.8,0,0
"22681",22681,22814,821026,"Puerto Rico",2177,2018,1,77.2,1,0
"22682",22682,22815,821026,"Iowa",2177,2018,0,NA,0,0
"22683",22683,22816,821026,"Michigan",2177,2018,0,NA,0,0
"22684",22684,22817,821026,"Alabama",2177,2018,0,NA,0,0
"22685",22685,22819,821130,"Illinois",2179,2018,0,NA,0,0
"22686",22686,22820,821130,"New York",2179,2018,0,NA,0,0
"22687",22687,22821,821130,"Texas",2179,2018,0,NA,0,0
"22688",22688,22822,821130,"Delaware",2179,2018,0,NA,0,0
"22689",22689,22823,821130,"North Carolina",2179,2018,0,NA,0,0
"22690",22690,22824,821130,"Wisconsin",2179,2018,0,NA,0,0
"22691",22691,22825,821130,"Maine",2179,2018,0,NA,0,0
"22692",22692,22826,821130,"New Hampshire",2179,2018,0,NA,0,0
"22693",22693,22827,821130,"Oregon",2179,2018,0,NA,0,0
"22694",22694,22828,821130,"Tennessee",2179,2018,0,NA,0,0
"22695",22695,22829,821130,"California",2179,2018,0,NA,0,0
"22696",22696,22830,821130,"Washington",2179,2018,0,NA,0,0
"22697",22697,22831,821189,"Cayman Islands",2180,2018,1,72.3,1,1
"22698",22698,22832,821189,"Delaware",2180,2018,0,NA,0,0
"22699",22699,22833,821189,"United Kingdom",2180,2018,1,42.4,0,0
"22700",22700,22834,821189,"Mexico",2180,2018,1,54.4,0,0
"22701",22701,22835,821189,"Canada",2180,2018,1,54.8,0,0
"22702",22702,22836,821189,"Hong Kong",2180,2018,1,71.1,1,1
"22703",22703,22837,821483,"Delaware",2181,2018,0,NA,0,0
"22704",22704,22838,821483,"Canada",2181,2018,1,54.8,0,0
"22705",22705,22839,821483,"Wyoming",2181,2018,0,NA,0,0
"22706",22706,22840,821483,"Hawaii",2181,2018,0,NA,0,0
"22707",22707,22841,82166,"Us",2182,2018,1,59.8,0,0
"22708",22708,22842,82166,"Netherlands",2182,2018,1,66,1,0
"22709",22709,22843,822416,"Nevada",2183,2018,0,NA,0,0
"22710",22710,22844,822416,"Hawaii",2183,2018,0,NA,0,0
"22711",22711,22845,822416,"Arizona",2183,2018,0,NA,0,0
"22712",22712,22846,822416,"Delaware",2183,2018,0,NA,0,0
"22713",22713,22847,822416,"Michigan",2183,2018,0,NA,0,0
"22714",22714,22848,822416,"India",2183,2018,1,51.9,0,0
"22715",22715,22849,822416,"Minnesota",2183,2018,0,NA,0,0
"22716",22716,22850,822416,"Texas",2183,2018,0,NA,0,0
"22717",22717,22851,822416,"California",2183,2018,0,NA,0,0
"22718",22718,22852,822416,"Florida",2183,2018,0,NA,0,0
"22719",22719,22853,822663,"Switzerland",2184,2018,1,76.5,1,1
"22720",22720,22854,822663,"Delaware",2184,2018,0,NA,0,0
"22721",22721,22855,822663,"Singapore",2184,2018,1,67.1,1,1
"22722",22722,22856,822663,"Hong Kong",2184,2018,1,71.1,1,1
"22723",22723,22857,822663,"France",2184,2018,1,51.7,0,0
"22724",22724,22858,822663,"New York",2184,2018,0,NA,0,0
"22725",22725,22859,822663,"Italy",2184,2018,1,49.5,0,0
"22726",22726,22860,822663,"Spain",2184,2018,1,47.7,0,0
"22727",22727,22861,822818,"Delaware",2185,2018,0,NA,0,0
"22728",22728,22862,822818,"Wisconsin",2185,2018,0,NA,0,0
"22729",22729,22863,822818,"Mexico",2185,2018,1,54.4,0,0
"22730",22730,22864,822818,"Jersey",2185,2018,1,65.5,1,1
"22731",22731,22866,822818,"Canada",2185,2018,1,54.8,0,0
"22732",22732,22867,822818,"Puerto Rico",2185,2018,1,77.2,1,0
"22733",22733,22868,822818,"Nevada",2185,2018,0,NA,0,0
"22734",22734,22869,822818,"India",2185,2018,1,51.9,0,0
"22735",22735,22870,822818,"Bahamas",2185,2018,1,84.5,1,1
"22736",22736,22871,822818,"Washington",2185,2018,0,NA,0,0
"22737",22737,22872,822818,"Oklahoma",2185,2018,0,NA,0,0
"22738",22738,22873,822818,"Vermont",2185,2018,0,NA,0,0
"22739",22739,22874,822818,"California",2185,2018,0,NA,0,0
"22740",22740,22875,822818,"Hong Kong",2185,2018,1,71.1,1,1
"22741",22741,22876,823094,"France",2186,2018,1,51.7,0,0
"22742",22742,22877,823094,"Switzerland",2186,2018,1,76.5,1,1
"22743",22743,22878,823094,"Hong Kong",2186,2018,1,71.1,1,1
"22744",22744,22879,823094,"Italy",2186,2018,1,49.5,0,0
"22745",22745,22880,823094,"Netherlands",2186,2018,1,66,1,0
"22746",22746,22881,823094,"New York",2186,2018,0,NA,0,0
"22747",22747,22882,823094,"Delaware",2186,2018,0,NA,0,0
"22748",22748,22883,823094,"Nevada",2186,2018,0,NA,0,0
"22749",22749,22884,823094,"United Kingdom",2186,2018,1,42.4,0,0
"22750",22750,22885,823094,"Luxembourg",2186,2018,1,58.2,0,1
"22751",22751,22886,823094,"Bermuda",2186,2018,1,73.1,1,1
"22752",22752,22887,823768,"Ohio",2187,2018,0,NA,0,0
"22753",22753,22888,823768,"Delaware",2187,2018,0,NA,0,0
"22754",22754,22889,823768,"California",2187,2018,0,NA,0,0
"22755",22755,22890,823768,"Minnesota",2187,2018,0,NA,0,0
"22756",22756,22891,823768,"Florida",2187,2018,0,NA,0,0
"22757",22757,22892,823768,"Maryland",2187,2018,0,NA,0,0
"22758",22758,22893,823768,"England",2187,2018,0,NA,0,0
"22759",22759,22894,823768,"Oregon",2187,2018,0,NA,0,0
"22760",22760,22895,823768,"Georgia",2187,2018,1,NA,0,0
"22761",22761,22895,823768,"Georgia",2187,2018,1,NA,0,0
"22762",22762,22896,823768,"North Dakota",2187,2018,0,NA,0,0
"22763",22763,22897,823768,"Michigan",2187,2018,0,NA,0,0
"22764",22764,22898,823768,"Pennsylvania",2187,2018,0,NA,0,0
"22765",22765,22899,823768,"Virginia",2187,2018,0,NA,0,0
"22766",22766,22900,823768,"Missouri",2187,2018,0,NA,0,0
"22767",22767,22901,823768,"Kansas",2187,2018,0,NA,0,0
"22768",22768,22902,823768,"Texas",2187,2018,0,NA,0,0
"22769",22769,22903,823768,"Utah",2187,2018,0,NA,0,0
"22770",22770,22904,823768,"Vermont",2187,2018,0,NA,0,0
"22771",22771,22905,823768,"Connecticut",2187,2018,0,NA,0,0
"22772",22772,22906,823768,"South Carolina",2187,2018,0,NA,0,0
"22773",22773,22907,823768,"Wisconsin",2187,2018,0,NA,0,0
"22774",22774,22908,823768,"Arizona",2187,2018,0,NA,0,0
"22775",22775,22909,823768,"Colorado",2187,2018,0,NA,0,0
"22776",22776,22910,823768,"Tennessee",2187,2018,0,NA,0,0
"22777",22777,22911,823768,"Nevada",2187,2018,0,NA,0,0
"22778",22778,22912,823768,"Us",2187,2018,1,59.8,0,0
"22779",22779,22913,823768,"Mexico",2187,2018,1,54.4,0,0
"22780",22780,22914,823768,"Hong Kong",2187,2018,1,71.1,1,1
"22781",22781,22915,823768,"Mississippi",2187,2018,0,NA,0,0
"22782",22782,22916,823768,"India",2187,2018,1,51.9,0,0
"22783",22783,22917,823768,"New York",2187,2018,0,NA,0,0
"22784",22784,22918,823768,"Alabama",2187,2018,0,NA,0,0
"22785",22785,22919,823768,"Maine",2187,2018,0,NA,0,0
"22786",22786,22920,823768,"Alaska",2187,2018,1,NA,0,0
"22787",22787,22921,823768,"Canada",2187,2018,1,54.8,0,0
"22788",22788,22922,823768,"North Carolina",2187,2018,0,NA,0,0
"22789",22789,22923,823768,"Idaho",2187,2018,0,NA,0,0
"22790",22790,22924,823768,"Iowa",2187,2018,0,NA,0,0
"22791",22791,22925,823768,"Oklahoma",2187,2018,0,NA,0,0
"22792",22792,22926,823768,"South Dakota",2187,2018,0,NA,0,0
"22793",22793,22927,823768,"Washington",2187,2018,0,NA,0,0
"22794",22794,22928,823768,"Argentina",2187,2018,0,NA,0,0
"22795",22795,22929,823768,"America",2187,2018,1,59.8,0,0
"22796",22796,22930,823768,"Illinois",2187,2018,0,NA,0,0
"22797",22797,22932,826154,"Pennsylvania",2188,2018,0,NA,0,0
"22798",22798,22934,827052,"California",2189,2018,0,NA,0,0
"22799",22799,22935,827187,"Us",2190,2018,1,59.8,0,0
"22800",22800,22936,827187,"Canada",2190,2018,1,54.8,0,0
"22801",22801,22937,827187,"United Kingdom",2190,2018,1,42.4,0,0
"22802",22802,22938,827809,"Brazil",2191,2018,1,49,0,0
"22803",22803,22939,827809,"France",2191,2018,1,51.7,0,0
"22804",22804,22940,827809,"Italy",2191,2018,1,49.5,0,0
"22805",22805,22941,827809,"Germany",2191,2018,1,59.1,0,0
"22806",22806,22942,827809,"Switzerland",2191,2018,1,76.5,1,1
"22807",22807,22943,827809,"Turkey",2191,2018,1,68,1,0
"22808",22808,22944,827809,"Netherlands",2191,2018,1,66,1,0
"22809",22809,22945,827809,"Colombia",2191,2018,0,NA,0,0
"22810",22810,22946,827809,"Bermuda",2191,2018,1,73.1,1,1
"22811",22811,22947,827809,"Delaware",2191,2018,0,NA,0,0
"22812",22812,22948,827809,"United Kingdom",2191,2018,1,42.4,0,0
"22813",22813,22949,827809,"Canada",2191,2018,1,54.8,0,0
"22814",22814,22950,827809,"Argentina",2191,2018,0,NA,0,0
"22815",22815,22951,827809,"Japan",2191,2018,1,60.5,1,0
"22816",22816,22952,827871,"Delaware",2192,2018,0,NA,0,0
"22817",22817,22953,82811,"Wisconsin",2193,2018,0,NA,0,0
"22818",22818,22954,82811,"Netherlands",2193,2018,1,66,1,0
"22819",22819,22955,82811,"China",2193,2018,1,60.1,1,0
"22820",22820,22956,82811,"Spain",2193,2018,1,47.7,0,0
"22821",22821,22957,82811,"Italy",2193,2018,1,49.5,0,0
"22822",22822,22958,82811,"India",2193,2018,1,51.9,0,0
"22823",22823,22959,828916,"Delaware",2194,2018,0,NA,0,0
"22824",22824,22960,828916,"Texas",2194,2018,0,NA,0,0
"22825",22825,22961,828916,"Louisiana",2194,2018,0,NA,0,0
"22826",22826,22962,828916,"Vermont",2194,2018,0,NA,0,0
"22827",22827,22963,828916,"Colorado",2194,2018,0,NA,0,0
"22828",22828,22964,828916,"Florida",2194,2018,0,NA,0,0
"22829",22829,22965,828916,"Arizona",2194,2018,0,NA,0,0
"22830",22830,22966,828944,"Delaware",2195,2018,0,NA,0,0
"22831",22831,22967,828944,"Pennsylvania",2195,2018,0,NA,0,0
"22832",22832,22968,830122,"Nevada",2196,2018,0,NA,0,0
"22833",22833,22969,830748,"Delaware",2197,2018,0,NA,0,0
"22834",22834,22970,831001,"Canada",2198,2018,1,54.8,0,0
"22835",22835,22971,831001,"Switzerland",2198,2018,1,76.5,1,1
"22836",22836,22972,831001,"Delaware",2198,2018,0,NA,0,0
"22837",22837,22973,831001,"New York",2198,2018,0,NA,0,0
"22838",22838,22974,831001,"Mexico",2198,2018,1,54.4,0,0
"22839",22839,22975,831001,"China",2198,2018,1,60.1,1,0
"22840",22840,22976,831001,"Peru",2198,2018,0,NA,0,0
"22841",22841,22977,831001,"Kazakhstan",2198,2018,0,NA,0,0
"22842",22842,22978,831001,"Poland",2198,2018,1,57.4,0,0
"22843",22843,22979,831001,"Bahamas",2198,2018,1,84.5,1,1
"22844",22844,22980,831001,"Ireland",2198,2018,1,50.7,0,1
"22845",22845,22981,831001,"Brazil",2198,2018,1,49,0,0
"22846",22846,22982,831001,"Singapore",2198,2018,1,67.1,1,1
"22847",22847,22983,831001,"Hong Kong",2198,2018,1,71.1,1,1
"22848",22848,22984,831001,"Malaysia",2198,2018,0,NA,0,0
"22849",22849,22985,831001,"Germany",2198,2018,1,59.1,0,0
"22850",22850,22986,831001,"England",2198,2018,0,NA,0,0
"22851",22851,22987,831001,"Colombia",2198,2018,0,NA,0,0
"22852",22852,22988,831001,"Korea",2198,2018,1,59,0,0
"22853",22853,22989,831001,"Niger",2198,2018,0,NA,0,0
"22854",22854,22990,831001,"Taiwan",2198,2018,1,75.8,1,0
"22855",22855,22991,831001,"India",2198,2018,1,51.9,0,0
"22856",22856,22992,831001,"Chile",2198,2018,1,61.6,1,0
"22857",22857,22993,831001,"Netherlands",2198,2018,1,66,1,0
"22858",22858,22994,831001,"Turkey",2198,2018,1,68,1,0
"22859",22859,22995,831001,"Japan",2198,2018,1,60.5,1,0
"22860",22860,22996,831001,"North Carolina",2198,2018,0,NA,0,0
"22861",22861,22997,831001,"Cayman Islands",2198,2018,1,72.3,1,1
"22862",22862,22998,831259,"Delaware",2199,2018,0,NA,0,0
"22863",22863,22999,831259,"Indonesia",2199,2018,1,61.5,1,0
"22864",22864,23000,831259,"Peru",2199,2018,0,NA,0,0
"22865",22865,23001,831547,"Delaware",2200,2018,0,NA,0,0
"22866",22866,23002,831547,"India",2200,2018,1,51.9,0,0
"22867",22867,23003,831547,"England",2200,2018,0,NA,0,0
"22868",22868,23004,831547,"Cayman Islands",2200,2018,1,72.3,1,1
"22869",22869,23005,831547,"Netherlands",2200,2018,1,66,1,0
"22870",22870,23006,831547,"Canada",2200,2018,1,54.8,0,0
"22871",22871,23007,832101,"Belgium",2201,2018,1,44,0,0
"22872",22872,23008,832101,"Switzerland",2201,2018,1,76.5,1,1
"22873",22873,23009,832101,"Us",2201,2018,1,59.8,0,0
"22874",22874,23010,832101,"United Arab Emirates",2201,2018,0,NA,0,0
"22875",22875,23011,832101,"United Kingdom",2201,2018,1,42.4,0,0
"22876",22876,23012,832101,"Brazil",2201,2018,1,49,0,0
"22877",22877,23013,832101,"Canada",2201,2018,1,54.8,0,0
"22878",22878,23014,832101,"China",2201,2018,1,60.1,1,0
"22879",22879,23015,832101,"Denmark",2201,2018,1,52.5,0,0
"22880",22880,23016,832101,"France",2201,2018,1,51.7,0,0
"22881",22881,23017,832101,"Germany",2201,2018,1,59.1,0,0
"22882",22882,23018,832101,"Hong Kong",2201,2018,1,71.1,1,1
"22883",22883,23019,832101,"India",2201,2018,1,51.9,0,0
"22884",22884,23020,832101,"Ireland",2201,2018,1,50.7,0,1
"22885",22885,23021,832101,"Italy",2201,2018,1,49.5,0,0
"22886",22886,23022,832101,"Japan",2201,2018,1,60.5,1,0
"22887",22887,23023,832101,"Korea",2201,2018,1,59,0,0
"22888",22888,23024,832101,"Mexico",2201,2018,1,54.4,0,0
"22889",22889,23025,832101,"Netherlands",2201,2018,1,66,1,0
"22890",22890,23026,832101,"Barbados",2201,2018,1,73.9,1,1
"22891",22891,23027,832101,"Poland",2201,2018,1,57.4,0,0
"22892",22892,23028,832101,"Singapore",2201,2018,1,67.1,1,1
"22893",22893,23029,832101,"Sweden",2201,2018,1,45.5,0,0
"22894",22894,23030,832428,"Delaware",2202,2018,0,NA,0,0
"22895",22895,23031,833079,"Arizona",2203,2018,0,NA,0,0
"22896",22896,23032,833079,"Texas",2203,2018,0,NA,0,0
"22897",22897,23033,833079,"Tennessee",2203,2018,0,NA,0,0
"22898",22898,23034,833079,"Georgia",2203,2018,1,NA,0,0
"22899",22899,23034,833079,"Georgia",2203,2018,1,NA,0,0
"22900",22900,23035,833079,"South Carolina",2203,2018,0,NA,0,0
"22901",22901,23036,833079,"California",2203,2018,0,NA,0,0
"22902",22902,23037,833079,"Florida",2203,2018,0,NA,0,0
"22903",22903,23038,833079,"Delaware",2203,2018,0,NA,0,0
"22904",22904,23039,833079,"Colorado",2203,2018,0,NA,0,0
"22905",22905,23040,833079,"Nevada",2203,2018,0,NA,0,0
"22906",22906,23041,833640,"United Kingdom",2204,2018,1,42.4,0,0
"22907",22907,23042,833640,"Switzerland",2204,2018,1,76.5,1,1
"22908",22908,23043,833640,"India",2204,2018,1,51.9,0,0
"22909",22909,23044,833640,"Canada",2204,2018,1,54.8,0,0
"22910",22910,23045,833640,"Japan",2204,2018,1,60.5,1,0
"22911",22911,23046,833640,"Cayman Islands",2204,2018,1,72.3,1,1
"22912",22912,23047,833640,"Malaysia",2204,2018,0,NA,0,0
"22913",22913,23048,833640,"Singapore",2204,2018,1,67.1,1,1
"22914",22914,23049,833640,"Netherlands",2204,2018,1,66,1,0
"22915",22915,23050,833640,"Germany",2204,2018,1,59.1,0,0
"22916",22916,23051,833640,"Italy",2204,2018,1,49.5,0,0
"22917",22917,23052,833795,"Delaware",2205,2018,0,NA,0,0
"22918",22918,23053,833795,"California",2205,2018,0,NA,0,0
"22919",22919,23054,833795,"Florida",2205,2018,0,NA,0,0
"22920",22920,23055,833795,"New York",2205,2018,0,NA,0,0
"22921",22921,23056,834285,"Pennsylvania",2206,2018,0,NA,0,0
"22922",22922,23057,835011,"Kansas",2207,2018,0,NA,0,0
"22923",22923,23058,835011,"Delaware",2207,2018,0,NA,0,0
"22924",22924,23059,837465,"Delaware",2208,2018,0,NA,0,0
"22925",22925,23060,837465,"Germany",2208,2018,1,59.1,0,0
"22926",22926,23061,837465,"India",2208,2018,1,51.9,0,0
"22927",22927,23062,837465,"Korea",2208,2018,1,59,0,0
"22928",22928,23063,837465,"Mexico",2208,2018,1,54.4,0,0
"22929",22929,23064,837465,"Texas",2208,2018,0,NA,0,0
"22930",22930,23065,837465,"Thailand",2208,2018,1,79.9,1,0
"22931",22931,23066,837465,"United Kingdom",2208,2018,1,42.4,0,0
"22932",22932,23067,837465,"Utah",2208,2018,0,NA,0,0
"22933",22933,23068,837465,"California",2208,2018,0,NA,0,0
"22934",22934,23069,837465,"Canada",2208,2018,1,54.8,0,0
"22935",22935,23070,837465,"China",2208,2018,1,60.1,1,0
"22936",22936,23071,837852,"Hong Kong",2209,2018,1,71.1,1,1
"22937",22937,23072,837852,"India",2209,2018,1,51.9,0,0
"22938",22938,23073,840489,"Delaware",2211,2018,0,NA,0,0
"22939",22939,23074,840489,"Texas",2211,2018,0,NA,0,0
"22940",22940,23075,840489,"Kentucky",2211,2018,0,NA,0,0
"22941",22941,23076,840489,"Colorado",2211,2018,0,NA,0,0
"22942",22942,23077,840489,"Netherlands",2211,2018,1,66,1,0
"22943",22943,23078,840489,"Mexico",2211,2018,1,54.4,0,0
"22944",22944,23079,840489,"Guatemala",2211,2018,1,73.1,1,0
"22945",22945,23080,840489,"Nevada",2211,2018,0,NA,0,0
"22946",22946,23081,840489,"El Salvador",2211,2018,0,NA,0,0
"22947",22947,23082,840489,"Colombia",2211,2018,0,NA,0,0
"22948",22948,23083,840489,"Honduras",2211,2018,0,NA,0,0
"22949",22949,23084,840489,"Tennessee",2211,2018,0,NA,0,0
"22950",22950,23085,840489,"Florida",2211,2018,0,NA,0,0
"22951",22951,23086,840489,"Alaska",2211,2018,1,NA,0,0
"22952",22952,23087,840489,"Oklahoma",2211,2018,0,NA,0,0
"22953",22953,23088,840489,"Illinois",2211,2018,0,NA,0,0
"22954",22954,23089,840489,"North Carolina",2211,2018,0,NA,0,0
"22955",22955,23090,840489,"Missouri",2211,2018,0,NA,0,0
"22956",22956,23091,840489,"America",2211,2018,1,59.8,0,0
"22957",22957,23092,840489,"India",2211,2018,1,51.9,0,0
"22958",22958,23093,840489,"South Carolina",2211,2018,0,NA,0,0
"22959",22959,23094,842162,"Czech Republic",2212,2018,1,52.9,0,0
"22960",22960,23095,842162,"Italy",2212,2018,1,49.5,0,0
"22961",22961,23096,842162,"Japan",2212,2018,1,60.5,1,0
"22962",22962,23097,842162,"France",2212,2018,1,51.7,0,0
"22963",22963,23098,842162,"Macedonia",2212,2018,1,50.7,0,0
"22964",22964,23099,842162,"Spain",2212,2018,1,47.7,0,0
"22965",22965,23100,842162,"Mexico",2212,2018,1,54.4,0,0
"22966",22966,23101,842162,"Poland",2212,2018,1,57.4,0,0
